# itemID AegisName type
2049 Staff_Of_Blue_Flame 2hStaff
2050 2nd_Job_Weapon8 2hStaff
2051 Survival_Staff_IL 2hStaff
2052 Woe_T_Staff1_Z 2hStaff
2053 Variant_Staff 2hStaff
2054 Evt_Iron_Staff 2hStaff
2055 Staff_Of_Miracle 2hStaff
2056 Gravitation_Staff 2hStaff
2057 Adorare_Staff 2hStaff
2058 Ein_BHSTAFF 2hStaff
2059 Survival_Staff_IL_J 2hStaff
2060 R_Magician_Staff 2hStaff
2061 Staff_Of_Miracle_J 2hStaff
2062 Gravitation_Staff_J 2hStaff
2063 Adorare_Staff_J 2hStaff
2064 Comp_Iron_Staff 2hStaff
2101 Guard Shield
2102 Guard_ Shield
2103 Buckler Shield
2104 Buckler_ Shield
2105 Shield Shield
2106 Shield_ Shield
2107 Mirror_Shield Shield
2108 Mirror_Shield_ Shield
2109 Memorize_Book Shield
2110 Holy_Guard Shield
2111 Herald_Of_GOD Shield
2112 Novice_Guard Shield
2113 Novice_Shield Shield
2114 Stone_Buckler Shield
2115 Valkyrja's_Shield Shield
2116 Angel's_Safeguard Shield
2117 Arm_Guard Shield
2118 Arm_Guard_ Shield
2119 Improved_Arm_Guard Shield
2120 Improved_Arm_Guard_ Shield
2121 Memorize_Book_ Shield
2122 Platinum_Shield Shield
2123 Orleans_Server Shield
2124 Thorny_Buckler Shield
2125 Strong_Shield Shield
2126 Guyak_Shield Shield
2127 Secular_Mission Shield
2128 Herald_Of_GOD_ Shield
2129 Exorcism_Bible Shield
2130 Cross_Shield Shield
2131 Magic_Study_Vol1 Shield
2132 Shelter_Resistance Shield
2133 Tournament_Shield Shield
2134 Shield_Of_Naga Shield
2135 Shadow_Guard Shield
2136 Cracked_Buckler Shield
2137 Valkyrja's_Shield_C Shield
2138 Bradium_Shield Shield
2139 Flame_Thrower Shield
2140 Energy_Rune_Guard Shield
2141 Freyja_SShield7 Shield
2142 Freyja_SShield30 Shield
2143 Freyja_SShield60 Shield
2144 Freyja_SShield90 Shield
2145 Time_Keepr_Shield Shield
2146 Siver_Guard Shield
2147 Round_Buckler Shield
2148 Rotha_Shield Shield
2149 Upg_Guard Shield
2150 Upg_Buckler Shield
2151 Upg_Shield Shield
2152 Anti_Demon_Shield_C Shield
2153 Imperial_Guard Shield
2154 Toy_Shield Shield
2155 Academy_Shield Shield
2156 Bible_Of_Promise1 Shield
2157 Insecticide Shield
2158 Ramor_Shield_Undead Shield
2159 Sharel_Shield Shield
2160 Giant_Shield Shield
2161 Geffenia_Book_Water Shield
2162 Bible_Of_Promise2 Shield
2163 Flow_Shield Shield
2164 Sombre_Shield Shield
2165 Sol_Shield Shield
2166 Exorcism_Bible_ Shield
2167 Poison_Shield Shield
2168 Immuned_Shield Shield
2169 Kalasak Shield
2170 Bayani_Kalasak Shield
2171 Fox_Armguard Shield
2172 Wolf_Armguard Shield
2173 Crescent_Armguard Shield
2174 Lumiere_Shield Shield
2175 Esprit_Shield Shield
2176 Dark_Book Shield
2177 Shield_Of_Death Shield
2178 TE_Woe_Buckler Shield
2179 TE_Woe_Shield Shield
2180 TE_Woe_Magic_Guard Shield
2181 Hervor Shield
2182 Hervor_Alvitr Shield
2183 Impr_Angel's_Safeguard Shield
2184 Bunker_Shield Shield
2185 Magic_Reflector Shield
2186 Encyclopedia_Revision Shield
2187 Shield_Of_Gray Shield
2188 Svalinn_J Shield
2189 Mad_Bunny Shield
2190 Ancient_Shield_Of_Aeon Shield
2191 Solomon_Key Shield
2192 Rose_Of_Eden Shield
2193 Fallen_Angel_Shield Shield
2194 Rouban_Shield Shield
2195 Lian_Shield Shield
2196 White_Gold_Shield Shield
2197 Iron_Shield Shield
2198 Lapine_Shield Shield
2199 Ahura_Mazda Shield
13000 Jujube_Dagger Dagger
13001 Dragon_Killer Dagger
13002 Ginnungagap Dagger
13003 Coward Dagger
13004 Coward_ Dagger
13005 Counter_Dagger_IL_J Dagger
13006 Khukri Dagger
13007 Jitte Dagger
13008 Jitte_ Dagger
13009 Kamaitachi Dagger
13010 Asura Dagger
13011 Asura_ Dagger
13012 Murasame Dagger
13013 Murasame_ Dagger
13014 Hakujin Dagger
13015 Hakujin_ Dagger
13016 Poison_Knife_ Dagger
13017 House_Auger_ Dagger
13018 Sucsamad_ Dagger
13019 Ginnungagap_ Dagger
13020 Warrior_Balmung_ Dagger
13021 Combat_Knife_C Dagger
13022 Counter_Dagger_C Dagger
13023 Asura_C Dagger
13024 Sword_Breaker_C Dagger
13025 Mail_Breaker_C Dagger
13026 Moonlight_Sword_C Dagger
13027 Scalpel Dagger
13028 Tooth_Blade Dagger
13029 Prinsence_Knife Dagger
13030 Dragon_Killer_ Dagger
13031 Sword_Breaker_ Dagger
13032 Mail_Breaker_ Dagger
13033 Assasin_Dagger_ Dagger
13034 Twilight_Desert Dagger
13035 Sandstorm Dagger
13036 BF_Dagger1 Dagger
13037 BF_Dagger2 Dagger
13038 Dagger_Of_Hunter Dagger
13039 Ivory_Knife Dagger
13040 N_Cutter Dagger
13041 N_Main_Gauche Dagger
13042 Krieger_Dagger1 Dagger
13043 Fortune_Sword_I Dagger
13044 House_Auger_I Dagger
13045 Kamaitachi_I Dagger
13046 Krieg Dagger
13047 Weihna Dagger
13048 Damascus_C Dagger
13049 Lacma Dagger
13050 P_Dagger1 Dagger
13051 P_Dagger2 Dagger
13052 Tourist_Dagger Dagger
13053 F_Moonlight_Sword_C Dagger
13054 F_Combat_Knife_C Dagger
13055 F_Asura_C Dagger
13056 F_Counter_Dagger_C Dagger
13057 E_Moonlight_Sword_C Dagger
13058 E_Combat_Knife_C Dagger
13059 E_Asura_C Dagger
13060 E_Counter_Dagger_C Dagger
13061 Black_Wing Dagger
13062 Ancient_Dagger Dagger
13063 Adventure_Knife Dagger
13064 Academy_Knife Dagger
13065 Academy_Eti_Knife Dagger
13066 P_Dagger3 Dagger
13067 Caress Dagger
13068 Saurel Dagger
13069 Aztoe_Nail Dagger
13070 Scarletto_Nail Dagger
13071 Upg_Dagger Dagger
13072 Velum_Damascus Dagger
13073 Counter_Dagger_ Dagger
13074 Ninja_Cutter Dagger
13075 Kurenai Dagger
13076 Raksasa_Dagger Dagger
13077 Kagekiri Dagger
13078 Mikatsuki Dagger
13079 Metal_Dagger Dagger
13080 Rogue_Kinfe Dagger
13081 Octo_kitchen_Knife Dagger
13082 Ivory_Knife_ Dagger
13083 TE_Woe_Knife Dagger
13084 Eihwaz_Knife Dagger
13085 Volcano_Knife Dagger
13086 Goldsmithing_Dagger Dagger
13087 Hagalas_Knife Dagger
13088 Krishnagar Dagger
13089 FaceWorm_Leg Dagger
13090 FaceWormQueen_Leg Dagger
13091 Owl_Cutter Dagger
13092 RWC_Memory_Knife Dagger
13093 Thanos_Dagger Dagger
13094 Dagger_Of_Evil_Slayer Dagger
13096 Half_BF_Dagger2 Dagger
13097 Ru_Blue_Dagger Dagger
13098 Ru_Blue_Ashura Dagger
13099 Ru_Blue_Knife Dagger
13100 Six_Shooter Revolver
13101 Six_Shooter_ Revolver
13102 Crimson_Bolt Revolver
13103 Crimson_Bolt_ Revolver
13104 The_Garrison Revolver
13105 The_Garrison_ Revolver
13106 Gold_Lux Revolver
13107 Wasteland_Outlaw Revolver
13108 BF_Pistol1 Revolver
13109 Wasteland_Outlaw_C Revolver
13110 Krieger_Pistol1 Revolver
13111 Sharpshooter_Revolver Revolver
13112 P_Revolver1 Revolver
13113 P_Revolver2 Revolver
13114 P_Revolver3 Revolver
13115 Upg_Revolver Revolver
13116 Novice_Revolver Revolver
13117 TE_Woe_Pistol Revolver
13118 Tiny_Flame Revolver
13119 Freedom_Flame Revolver
13120 H_FEATHER_H_FIRE Revolver
13122 ALTAIR_ARES Revolver
13124 ALTAIR_ARES_ Revolver
13125 Metal_Revolver Revolver
13126 Gun_Of_Infinite Revolver
13127 Scarlet_Revolver Revolver
13128 Sinister_Revolver Revolver
13129 Union_Revolver Revolver
13130 Gun_of_Trust Revolver
13131 Gun_of_Trust2 Revolver
13132 Toughen_Metal_Revolver Revolver
13133 UnrivaledGun Revolver
13134 ALTAIR_ARES_J Revolver
13135 H_FEATHER_H_FIRE_J Revolver
13136 Probation_Revolver Revolver
13137 Avenger_Revolver Revolver
13138 Dark_Rose Revolver
13139 Blue_Gun Revolver
13140 Diva_Handgun Revolver
13141 Mirage_Handgun Revolver
13142 Sinister_Revolver_J Revolver
13144 Rebeginer_RL_Gun Revolver
13145 Calf_Deathadder_J Revolver
13146 Calf_Deathadder Revolver
13150 Branch Rifle
13151 The_Cyclone Rifle
13152 The_Cyclone_ Rifle
13153 Dusk Rifle
13154 Rolling_Stone Shotgun
13155 Black_Rose Shotgun
13156 Gate_Keeper Shotgun
13157 Drifter Gatling
13158 Butcher Gatling
13159 Butcher_ Gatling
13160 Destroyer Grenade
13161 Destroyer_ Grenade
13162 Inferno Grenade
13163 Long_Barrel Rifle
13164 Long_Barrel_ Rifle
13165 Jungle_Carbine Rifle
13166 Jungle_Carbine_ Rifle
13167 Gate_KeeperDD Shotgun
13168 Thunder_P Shotgun
13169 Thunder_P_ Shotgun
13170 Lever_Action_Rifle Rifle
13171 BF_Rifle1 Rifle
13172 BF_Gatling_Gun1 Gatling
13173 BF_Shotgun1 Shotgun
13174 BF_Launcher1 Grenade
13175 Lever_Action_Rifle_C Rifle
13176 Krieger_Rifle1 Rifle
13177 Krieger_Gatling1 Gatling
13178 Krieger_Shotgun1 Shotgun
13179 Krieger_Launcher1 Grenade
13180 Novice_Rifle Rifle
13181 Novice_Shotgun Shotgun
13182 Novice_Gatling Gatling
13183 Novice_Grenade_Launcher Grenade
13184 TE_Woe_Rifle Rifle
13185 TE_Woe_Gatling Gatling
13186 TE_Woe_Shotgun Shotgun
13187 TE_Woe_Grenade Grenade
13189 COLORSCOPE Rifle
13190 RAG203_ Rifle
13192 DEATHFIRE Shotgun
13193 R_THUNDER Shotgun
13194 P_BREAKER Shotgun
13195 RAG203 Rifle
13196 P_BREAKER_ Shotgun
13197 MINIMAY Gatling
13198 TEMPEST Gatling
13199 TEMPEST_ Gatling
13300 Huuma_Bird_Wing Huuma
13301 Huuma_Giant_Wheel Huuma
13302 Huuma_Giant_Wheel_ Huuma
13303 Huuma_Blaze Huuma
13304 Huuma_Calm_Mind Huuma
13305 BF_Huuma_Shuriken1 Huuma
13306 BF_Huuma_Shuriken2 Huuma
13307 Krieger_Huuma_Shuriken1 Huuma
13308 Huuma_Blaze_I Huuma
13309 Huuma_Giant_Wheel_C Huuma
13310 P_Huuma_Shuriken1 Huuma
13311 Huuma_Shadow Huuma
13312 Huuma_Job_Test Huuma
13313 Huuma_Swirling_Petal Huuma
13314 Huuma_Fluttering_Snow Huuma
13315 Huuma_Thunderstorm Huuma
13316 Upg_Huuma_Shuriken Huuma
13317 TE_Woe_Huuma Huuma
13321 Half_BF_Huuma_Shuriken2 Huuma
13322 Metal_Huuma_Shuriken Huuma
13323 Huuma_Of_Infinite Huuma
13327 Scarlet_Huuma Huuma
13328 Sinister_Huuma Huuma
13329 Union_Huuma Huuma
13330 Toughen_Metal_Shuriken Huuma
13332 Huuma_Hundred_Petal Huuma
13333 Diva_Huuma Huuma
13334 Mirage_Huuma Huuma
13335 Sinister_Huuma_J Huuma
13336 Probation_Huuma Huuma
13337 Huuma_Flutter_Snow_IL Huuma
13338 Huuma_Bird_Wing_IL Huuma
13339 Neev_Huuma_Shuriken Huuma
13340 Huuma_Hundred_Petal_J Huuma
13341 Rebeginer_KO_Humma Huuma
13343 Variant_Huuma Huuma
13345 Humma_Clear Huuma
13346 Ein_BHHuuma Huuma
13347 R_Huuma_Shuriken Huuma
13400 Cutlas_ 1hSword
13401 Excalibur_C 1hSword
13402 Cutlas_C 1hSword
13403 Solar_Sword_C 1hSword
13404 Platinum_Shotel 1hSword
13405 Curved_Sword 1hSword
13406 Edger 1hSword
13407 Nagan_C 1hSword
13408 Fire_Brand_C 1hSword
13409 Immaterial_Sword_C 1hSword
13410 BF_Sword1 1hSword
13411 BF_Sword2 1hSword
13412 Twin_Edge_B 1hSword
13413 Twin_Edge_R 1hSword
13414 Elemental_Sword 1hSword
13415 N_Falchion 1hSword
13416 Krieger_Onehand_Sword1 1hSword
13417 Krieger_Onehand_Sword2 1hSword
13418 Krieger_Onehand_Sword3 1hSword
13419 Holy_Saber 1hSword
13420 Honglyun's_Sword 1hSword
13421 Ruber 1hSword
13422 Flamberge_C 1hSword
13423 P_Sabre1 1hSword
13424 P_Sabre2 1hSword
13425 Tourist_Sword 1hSword
13426 F_Cutlas_C 1hSword
13427 F_Solar_Sword_C 1hSword
13428 Priest_Sword 1hSword
13429 E_Cutlas_C 1hSword
13430 E_Solar_Sword_C 1hSword
13431 Chrome_Sword 1hSword
13432 Adventure_Sword 1hSword
13433 Academy_Sword 1hSword
13434 P_Saber3 1hSword
13435 Fire_Brand_ 1hSword
13436 Ice_Falchon_ 1hSword
13437 Orcish_Sword_ 1hSword
13438 Magical_Blade 1hSword
13439 TE_Woe_Sword 1hSword
13440 Ceremonial_Sword 1hSword
13441 Thanos_Sword 1hSword
13442 Old_Parasol 1hSword
13444 Pala 1hSword
13445 Half_BF_Sword1 1hSword
13446 Star_Dust_Blade_ 1hSword
13447 Byeorrun_Gum_ 1hSword
13448 Magical_Blade_ 1hSword
13449 Gladius_Daemonicus 1hSword
13450 LI_Saber 1hSword
13451 Ru_Blue_Sword 1hSword
13452 Ru_Gold_Sword 1hSword
13453 Mysteltainn_S 1hSword
13454 Scarlet_Saber 1hSword
13455 Sinister_Saber 1hSword
13456 Union_Sword 1hSword
13457 Union_Dagger Dagger
13460 Sealed_Magic_Sword 1hSword
13461 Sealed_Evil_Sword 1hSword
13462 Sealed_Max_Sword 1hSword
13465 Save_The_King 1hSword
13466 Diva_Blade 1hSword
13467 Mirage_Blade 1hSword
13468 Sinister_Saber_J 1hSword
13469 Immaterial_Sword_IL 1hSword
13470 Sealed_Magic_SwordJ 1hSword
13471 Sealed_Evil_SwordJ 1hSword
13472 Sealed_Max_SwordJ 1hSword
13473 Gods_Sword 1hSword
13474 Sword_Z 1hSword
13475 Falchion_Z 1hSword
13476 Blade_Z 1hSword
13477 Lapier_Z 1hSword
13478 Scimiter_Z 1hSword
13479 Tsurugi_z 1hSword
13480 Ring_Pommel_Saber_Z 1hSword
13481 Saber_Z 1hSword
13482 Orcish_Blade 1hSword
13483 Rebeginer_GN_Sword 1hSword
13485 Sword_Of_Bluefire 1hSword
13488 Local01_Sword 1hSword
13489 Local02_Sword 1hSword
13490 Woe_Onehand_Sword1_Z 1hSword
13492 Variant_Blade 1hSword
13493 Cannon_Rapier_OS 1hSword
13495 Evt_Bluefire_Sword 1hSword
13497 Edge_Z 1hSword
13498 Nagan_Z 1hSword
13499 Sword_Kladenets 1hSword
16000 Erde Mace
16001 Red_Square_Bag Mace
16002 Stunner_C Mace
16003 Carga_Mace Mace
16004 P_Mace1 Mace
16005 P_Mace2 Mace
16006 Tourist_Mace Mace
16007 Mjolnir_C Mace
16008 F_Spanner_C Mace
16009 E_Spanner_C Mace
16010 Red_Ether_Bag Mace
16011 Adventure_Mace Mace
16012 Academy_Mace Mace
16013 Mace_Of_Judgement Mace
16014 P_Mace3 Mace
16015 Cat_Club Mace
16016 Tuna Mace
16017 Bloody_Cross Mace
16018 Mace_Of_Judgement2 Mace
16019 Upg_Mace Mace
16020 Velum_Stunner Mace
16021 Velum_Flail Mace
16022 Nemesis_ Mace
16023 Metal_Mace Mace
16024 Quadrille_ Mace
16025 TE_Woe_Mace Mace
16026 RWC_Memory_Mace Mace
16027 Hammer_Of_Evil_Slayer Mace
16028 Thanos_Hammer Mace
16029 Noble_Cross Mace
16030 Pilebuncker_S Mace
16031 Pilebuncker_P Mace
16032 Pilebuncker_T Mace
16033 Robot's_Arm Mace
16034 Half_Mjolnir Mace
16035 Half_BF_Morning_Star1 Mace
16036 Ru_Blue_Mace Mace
16037 Ru_Gold_Mace Mace
16038 Mace_Of_Infinite Mace
16039 Spoon Mace
16040 Scarlet_Mace Mace
16041 Sinister_Mace Mace
16043 Meteor_Strike Mace
16048 Union_Mace Mace
16049 Mace_of_Trust Mace
16050 Mace_of_Trust2 Mace
16051 Valkyrie_Hammer Mace
16052 Iron_Driver_ Mace
16053 Lora_Iron_Ball Mace
16054 Toughen_Metal_Mace Mace
16055 UnrivaledMace Mace
16056 Veteran_Hammer_ Mace
16057 Blue_Mace Mace
16058 Diva_Mace Mace
16059 Mirage_Mace Mace
16060 Bottle Mace
16061 Sinister_Mace_J Mace
16063 Long_Mace_IL Mace
16064 Probation_Mace Mace
16065 Iron_Driver_IL Mace
16075 Rebeginer_NC_Mace Mace
16076 Rebeginer_N2_Mace Mace
16083 Local01_Mace Mace
16084 Local02_Mace Mace
16085 Woe_Club_1_Z Mace
16087 Variant_Mace Mace
16088 Saphir_Hall_OS Mace
16089 Ultio_Spes_OS Mace
16092 Engine_Pilebuncker Mace
16093 Coolant_Injection Mace
16094 Gene_Rod Mace
16095 Lucis_Flail Mace
16096 Bright_Mace Mace
16098 Leo_Mace_J Mace
16099 Ein_1HHAMMER Mace
18100 Shooting_Star_C Bow
18101 F_Bow_Of_Rudra_C Bow
18102 E_Bow_Of_Rudra_C Bow
18103 Mystic_Bow Bow
18104 Adventure_Bow Bow
18105 Academy_Bow Bow
18106 P_Bow3 Bow
18107 Malang_Snow_Crab Bow
18108 Brindle_Eel Bow
18109 Catapult Bow
18110 Big_CrossBow Bow
18111 Creeper_Bow Bow
18112 Upg_Bow Bow
18113 Velum_Arbalest Bow
18114 Velum_CrossBow Bow
18115 Orc_Archer_Bow_ Bow
18116 Metal_Bow Bow
18117 Royal_Bow Bow
18118 TE_Woe_Bow Bow
18119 Thanos_Bow Bow
18120 Bow_Of_Evil_Slayer Bow
18121 Sinister_Bow Bow
18122 Gigantic_Bow Bow
18123 Bow_Of_Storm Bow
18124 Half_BF_Bow1 Bow
18125 Arcus_Daemonicus Bow
18126 Ru_Blue_Bow Bow
18127 Ru_Gold_Bow Bow
18128 Bow_Of_Infinite Bow
18129 Ixion_Wing_S Bow
18130 Scarlet_Bow Bow
18132 Union_Bow Bow
18133 Bow_of_Trust Bow
18137 Burning_Bow_ Bow
18138 Frozen_Bow_ Bow
18139 Earth_Bow_ Bow
18140 Gust_Bow_ Bow
18141 Toughen_Metal_Bow Bow
18142 UnrivaledBow Bow
18143 Avenger_Hunter_Bow Bow
18144 Blue_Bow Bow
18145 Vigilante_Bow Bow
18146 Diva_Wing Bow
18147 Mirage_Wing Bow
18148 Sinister_Bow_J Bow
18149 Balistar_IL Bow
18150 Probation_CrossBow Bow
18151 Probation_Bow Bow
18153 Neev_Bow_Of_Rogue Bow
18154 Neev_Hunter_Bow Bow
18155 Neev_CrossBow Bow
18163 Vigilante_Bow_J Bow
18164 Royal_Bow_K Bow
18165 Rebeginer_RN_Bow Bow
18166 Rebeginer_WM_Bow Bow
18170 Narcis_Bow Bow
18172 Local01_Bow Bow
18173 Local02_Bow Bow
18174 Hunter_Bow_IL Bow
18175 Woe_Bow1_Z Bow
18176 Sky_Lightning_Bow Bow
18177 Variant_Wing Bow
18178 Virtual_Bow_OS Bow
18179 MH_P89_OS Bow
18180 AC_B44_OS Bow
18182 Evt_Royal_Bow_K Bow
18183 Evt_Narcis_Bow Bow
18184 Rapid_Fire_C_Bow Bow
18185 Sharp_Star_Bow Bow
18186 Aiming_Bow Bow
18187 Falken_Shooter Bow
18188 Wind_Gale Bow
18190 Ein_BHBOW Bow
18191 G_Knight_Bow Bow
18193 Rapid_Fire_C_Bow_J Bow
18194 Sharp_Star_Bow_J Bow
18195 Aiming_Bow_J Bow
18196 Falken_Shooter_J Bow
18197 Wind_Gale_J Bow
18198 G_Knight_Archer_Bow Bow
18200 Realgar_Shooter_EXE Bow
18201 Comp_Scalet_DragonL_Bow Bow
18202 Comp_Narcis_Bow Bow
21000 Upg_Twohand_Sword 2hSword
21001 Velum_Claymore 2hSword
21002 Velum_Katzbalger 2hSword
21003 Muramasa_ 2hSword
21004 Alca_Bringer_ 2hSword
21005 Metal_Two_Hand_Sword 2hSword
21006 TE_Woe_Two_Hand_Sword 2hSword
21007 Heavy_Sword 2hSword
21008 Kogarasu_Maru 2hSword
21009 Thanos_Great_Sword 2hSword
21010 Tw_Sword_Of_Evil_Slayer 2hSword
21011 Giant_Blade 2hSword
21012 Some_Wizard_MagicSword 2hSword
21013 Hetairoi_Sword 2hSword
21014 D_Sword_Of_Infinite 2hSword
21015 Scarlet_Twohand_Sword 2hSword
21016 Sinister_Twohand_Sword 2hSword
21018 Two_Hand_Spear_170 2hSword
21019 Onimaru 2hSword
21023 Toughen_Metal_TH_Sword 2hSword
21024 Veteran_Sword_ 2hSword
21026 Diva_Claymore 2hSword
21027 Mirage_Claymore 2hSword
21028 Sinister_Thand_Sword_J 2hSword
21030 Probation_TH_Sword 2hSword
21031 Neev_Claymore 2hSword
21037 Rebeginer_RK_T_Sword 2hSword
21038 Oriental_Sword 2hSword
21039 T_Sword_Of_Kingdom 2hSword
21041 Local01_T_Sword 2hSword
21042 Onimaru_BR 2hSword
21043 Local02_T_Sword 2hSword
21044 Woe_Twohand_Sword1_Z 2hSword
21046 Variant_Claymore 2hSword
21047 Beam_Claymore_OS 2hSword
21049 Evt_Oriental_Sword 2hSword
21050 Taegoolyeon_IL 2hSword
21051 Volar 2hSword
21052 Vernan 2hSword
21053 FullForce 2hSword
21054 Ein_BHSWORD 2hSword
21055 G_Knight_Sword 2hSword
21056 Volar_J 2hSword
21057 Vernan_J 2hSword
21058 Up_Dragonic_Slayer 2hSword
21063 Solid_Claymore 2hSword
21064 Hs_Kn_Two_Hand_Sword 2hSword
21065 Comp_Oriental_Sword 2hSword
21066 Comp_Dragonic_Slayer 2hSword
26001 Toughen_Metal_Lance 2hSpear
26004 Diva_Lance 2hSpear
26005 Mirage_Lance 2hSpear
26006 Sinister_Lance_J 2hSpear
26007 Spectral_Spear_IL 2hSpear
26008 Neev_Glaive 2hSpear
26015 Rebeginer_LG_Lance 2hSpear
26016 T_Lance_Of_Kingdom 2hSpear
26017 Local01_T_Spear 2hSpear
26018 Local02_T_Spear 2hSpear
26019 Woe_T_Lance1_Z 2hSpear
26021 Variant_Lance 2hSpear
26024 Ein_BHSPEAR 2hSpear
26100 P_Foxtail2 Staff
26101 P_Foxtail3 Staff
26102 UnrivaledStaff Staff
26103 JP_Rod01_L Staff
26104 Blue_Staff Staff
26105 Diva_Wand Staff
26106 Mirage_Wand Staff
26107 Staff_Of_Elder Staff
26108 Sinister_Rod_J Staff
26109 Staff_Of_Bordeaux_IL Staff
26110 CandyCaneRod Staff
26111 Metal_Foxtail Staff
26112 Probation_Foxtail Staff
26118 Shadow_Staff_K Staff
26119 Rebeginer_SO_Rod Staff
26120 Rebeginer_DO_Rod Staff
26138 Wand_Of_Flame 2hStaff
26139 Wand_Of_Ice 2hStaff
26140 WitchsBroomStick Staff
26142 Local01_Wand Staff
26143 Diva_Foxtail Staff
26144 Mirage_Foxtail Staff
26145 Local02_Wand Staff
26146 Woe_Healstaff1_Z Staff
26147 Woe_Wand1_Z Staff
26148 Owl_D_Stick Staff
26149 Variant_Wand Staff
26150 Variant_Foxtail Staff
26151 Rutilus_Stick_OS Staff
26152 Staff_Of_Puffy_jp Staff
26154 SoulWeight Staff
26155 MeawFoxtail Staff
26156 Evt_Shadow_Staff_K Staff
26158 Crimson_Rose_Stick Staff
26159 Psychic_Spear_Rod Staff
26160 Dust_Grave Staff
26161 Ponitendtia Staff
26162 Ein_1HWAND Staff
26163 Rainbow_Foxtail Staff
26164 ElectricFox_OS Staff
26165 R_Cleric_Staff Staff
26166 R_Magician_Wand Staff
26167 Aquarius_Staff_J Staff
26168 Crimson_Rose_Stick_J Staff
26169 Psychic_Spear_Rod_J Staff
26170 Dust_Grave_J Staff
26171 Ponitendtia_J Staff
26172 R_Foxtail_rod Staff
26175 Chromium_Staff_EXE 2hStaff
26176 Karlite_Staff_EXE Staff
26177 Wizards_Memory Staff
26178 Comp_Shadow_Staff_K Staff
26200 Hippie_Rope Whip
26201 Diva_Blade_Whip Whip
26202 Mirage_Blade_Whip Whip
26203 Sinister_Wire_J Whip
26204 Hippie_Rope_J Whip
26207 Local01_Book Book
26208 Local01_Whip Whip
26209 Local02_Whip Whip
26210 Woe_Whip1_Z Whip
26212 Heart_Whip Whip
26213 Scarlet_Ribbon Whip
26215 Ein_1HWHIP Whip
26216 R_Wheep Whip
26217 Heart_Whip_J Whip
26218 Scarlet_Ribbon_J Whip
26221 Dark_Illu_Whips_TH Whip
28000 Thanos_Katar Katar
28001 Katar_Of_Evil_Slayer Katar
28002 Half_BF_Katar2 Katar
28005 Ru_Blue_Katar Katar
28006 Ru_Gold_Katar Katar
28007 Scarlet_Katar Katar
28008 Sinister_Katar Katar
28010 Katar_170 Katar
28011 Union_Katar Katar
28014 Kings_Double_Edge Katar
28015 Toughen_Metal_Katar Katar
28018 Diva_Katar Katar
28019 Mirage_Katar Katar
28020 Sinister_Katar_J Katar
28022 Infiltrator_IL Katar
28023 Ghoul_Leg_IL Katar
28024 Probation_Katar Katar
28026 Neev_Various_Jur Katar
28027 Rebeginer_GC_Katar Katar
28034 Local01_Katar Katar
28035 Local02_Katar Katar
28036 Woe_Katar1_Z Katar
28037 Variant_Katar Katar
28038 Meuchler_OS Katar
28039 Shiver_Katar_K Katar
28040 Evt_Shiver_Katar_K Katar
28042 Reaper_Cross Katar
28044 Agudo_Filo Katar
28045 Ein_BHKATAR Katar
28046 R_Katar Katar
28047 Scorpio_Katar_J Katar
28048 Reaper_Cross_J Katar
28049 Agudo_Filo_J Katar
28053 Comp_Shiver_Katar_K_TH Katar
28100 Thanos_Axe 2hAxe
28101 Tornado_Axe 2hAxe
28102 Half_BF_Two_Handed_Axe1 2hAxe
28103 Ru_Blue_Axe_M 2hAxe
28104 Ru_Gold_Axe_M 2hAxe
28105 Axe_Of_Infinite 2hAxe
28106 Scarlet_Twohand_Axe 2hAxe
28107 Sinister_Twohand_Axe 2hAxe
28110 Union_Twohand_Axe 2hAxe
28113 Toughen_Metal_THand_Axe 2hAxe
28114 Veteran_Axe_ 2hAxe
28116 Mine_Worker_Pickax 2hAxe
28117 Diva_Twohand_Axe 2hAxe
28118 Mirage_Twohand_Axe 2hAxe
28119 Sinister_Twohand_Axe_J 2hAxe
28120 Probation_TH_Axe 2hAxe
28121 Neev_Guillotine 2hAxe
28122 Neev_Buster 2hAxe
28127 Mine_Worker_Pickax_J 2hAxe
28130 Avenger 2hAxe
28131 Local01_T_Axe 2hSword
28132 Local02_T_Axe 2hSword
28133 Woe_Twohand_Axe1_Z 2hAxe
28135 Variant_Twohand_Axe 2hAxe
28136 Blasti_OS 2hAxe
28137 Evt_Avenger 1hAxe
28138 Maxi_Spanner 2hAxe
28140 Ein_BHAXE 2hAxe
28141 G_Knight_BattleAxe 2hAxe
28142 Maxi_Spanner_J 2hAxe
28144 5LvBattle_Axe 1hAxe
28145 Sky_Rush_Axe 2hAxe
28200 END_OF_HORIZON Grenade
28201 Southern_Cross_R Grenade
28202 Southern_Cross_R_ Grenade
28203 Half_BF_Rifle1 Rifle
28204 Half_BF_Shotgun1 Shotgun
28214 EXODUS_JOKER_XIII Rifle
28215 Probation_Rifle Rifle
28216 Probation_Gatling_Gun Gatling
28217 Probation_Launcher Grenade
28218 Probation_Shotgun Shotgun
28223 Just_Finish Rifle
28224 Dust_Fire Shotgun
28225 Burning_Rose Gatling
28226 Revenger Grenade
28227 Diva_Rifle Rifle
28228 Mirage_Rifle Rifle
28229 Diva_Gatling_Gun Gatling
28230 Mirage_Gatling_Gun Gatling
28231 Diva_Launcher Grenade
